mean,std,max,min,nonzero_p,info,target
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
360.0,611.8823416311342,1400,0,0.2571428571428571,bd:0d:8e:c5_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
1.0285714285714285,1.748235261803241,4,0,0.2571428571428571,bd:0d:8e:c5_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
3568.0,0.0,3568,3568,1.0,bd:0d:8e:c5_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
8.0,0.0,8,8,1.0,bd:0d:8e:c5_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
406299.0571428572,16434.609875751943,453439,362767,1.0,bd:0d:8e:c5_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
975.0,32.852918983163214,1071,901,1.0,bd:0d:8e:c5_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
12440155.42857143,163704.87718439905,12679768,12022195,1.0,bd:0d:8e:c5_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
8958.4,118.27744622587302,9135,8658,1.0,bd:0d:8e:c5_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_00,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_00,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
232.97142857142856,395.975286798434,906,0,0.2571428571428571,bd:0d:8e:c5_02_00,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.5142857142857142,0.8741176309016205,2,0,0.2571428571428571,bd:0d:8e:c5_02_00,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
73637.33333333333,2974.7680861987656,78850,66641,1.0,bd:24:bb:1e_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
275.8611111111111,11.438610972825956,296,250,1.0,bd:24:bb:1e_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
272.22222222222223,554.0813774523612,1400,0,0.19444444444444445,bd:24:bb:1e_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
0.7777777777777778,1.5830896498638896,4,0,0.19444444444444445,bd:24:bb:1e_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
1801.5,35.61951712193752,1874,1784,1.0,bd:24:bb:1e_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
4.194444444444445,0.3957724124659723,5,4,1.0,bd:24:bb:1e_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
14673156.222222222,112273.01216234546,14769561,14331094,1.0,bd:24:bb:1e_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
11223.972222222223,85.94490680763369,11354,10971,1.0,bd:24:bb:1e_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
59496.305555555555,18409.883937740626,74522,26388,1.0,bd:24:bb:1e_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
134.97222222222223,33.712416201940194,165,69,1.0,bd:24:bb:1e_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_00,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_00,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
176.16666666666666,358.56980569417107,906,0,0.19444444444444445,bd:24:bb:1e_02_00,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.3888888888888889,0.7915448249319448,2,0,0.19444444444444445,bd:24:bb:1e_02_00,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
31776.514285714286,9334.05582453363,50421,19790,1.0,bd:0d:af:0b_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
116.4,38.82134906024187,192,72,1.0,bd:0d:af:0b_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
360.0,611.8823416311342,1400,0,0.2571428571428571,bd:0d:af:0b_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
1.0285714285714285,1.7482352618032413,4,0,0.2571428571428571,bd:0d:af:0b_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
3568.0,0.0,3568,3568,1.0,bd:0d:af:0b_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
8.0,0.0,8,8,1.0,bd:0d:af:0b_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
102213.45714285714,3990.5032646655136,109984,92212,1.0,bd:0d:af:0b_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
239.6,9.30191992470986,256,214,1.0,bd:0d:af:0b_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_00,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_00,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
232.97142857142856,395.975286798434,906,0,0.2571428571428571,bd:0d:af:0b_02_00,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.5142857142857142,0.8741176309016206,2,0,0.2571428571428571,bd:0d:af:0b_02_00,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
272.22222222222223,554.0813774523612,1400,0,0.19444444444444445,ee:dd:34:1d_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
0.7777777777777778,1.5830896498638896,4,0,0.19444444444444445,ee:dd:34:1d_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
3568.0,0.0,3568,3568,1.0,ee:dd:34:1d_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
8.0,0.0,8,8,1.0,ee:dd:34:1d_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
47213.444444444445,20061.612521657775,74506,23807,1.0,ee:dd:34:1d_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
112.55555555555556,36.33749551423315,163,65,1.0,ee:dd:34:1d_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_00,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
176.16666666666666,358.56980569417107,906,0,0.19444444444444445,ee:dd:34:1d_02_00,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.3888888888888889,0.7915448249319448,2,0,0.19444444444444445,ee:dd:34:1d_02_00,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
272.22222222222223,554.0813774523612,1400,0,0.19444444444444445,ee:dd:39:08_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
0.7777777777777778,1.5830896498638896,4,0,0.19444444444444445,ee:dd:39:08_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
1784.0,0.0,1784,1784,1.0,ee:dd:39:08_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
4.0,0.0,4,4,1.0,ee:dd:39:08_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
13038095.611111112,22361.670396111313,13069417,12964402,1.0,ee:dd:39:08_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
9808.972222222223,43.96241204528598,9884,9702,1.0,ee:dd:39:08_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_00,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
176.16666666666666,358.56980569417095,906,0,0.19444444444444445,ee:dd:39:08_02_00,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.3888888888888889,0.7915448249319448,2,0,0.19444444444444445,ee:dd:39:08_02_00,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,ee:dd:39:09_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:09_02_00,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
73489.37142857142,2397.173241081066,77114,67024,1.0,ee:dd:39:09_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
273.8,8.628192990755034,289,252,1.0,ee:dd:39:09_02_00,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
360.0,611.8823416311342,1400,0,0.2571428571428571,ee:dd:39:09_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
1.0285714285714285,1.748235261803241,4,0,0.2571428571428571,ee:dd:39:09_02_00,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
1761.0857142857142,105.22828827392959,1874,1338,1.0,ee:dd:39:09_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
3.9714285714285715,0.29137254363387344,5,3,1.0,ee:dd:39:09_02_00,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
13025380.771428572,49505.22002149194,13060399,12779694,1.0,ee:dd:39:09_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
9720.514285714286,51.86651627210065,9781,9476,1.0,ee:dd:39:09_02_00,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
52536.77142857143,21122.98181208017,74418,26677,1.0,ee:dd:39:09_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
121.97142857142858,38.359566297478025,164,71,1.0,ee:dd:39:09_02_00,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:09_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:09_02_00,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:09_02_00,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,ee:dd:39:09_02_00,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
232.97142857142856,395.975286798434,906,0,0.2571428571428571,ee:dd:39:09_02_00,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.5142857142857142,0.8741176309016205,2,0,0.2571428571428571,ee:dd:39:09_02_00,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
265.51724137931035,548.8394414228586,1400,0,0.1896551724137931,bd:0d:8e:c5_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
0.7586206896551724,1.5681126897795954,4,0,0.1896551724137931,bd:0d:8e:c5_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
3568.0,0.0,3568,3568,1.0,bd:0d:8e:c5_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
8.0,0.0,8,8,1.0,bd:0d:8e:c5_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
403212.1724137931,19000.83693813469,438640,336017,1.0,bd:0d:8e:c5_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
968.1896551724138,41.34483118115656,1039,815,1.0,bd:0d:8e:c5_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
12397545.24137931,176745.75440546096,12851703,12048381,1.0,bd:0d:8e:c5_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
8928.5,129.09609492210805,9234,8671,1.0,bd:0d:8e:c5_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_01,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,bd:0d:8e:c5_02_01,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
171.82758620689654,355.17752423507847,906,0,0.1896551724137931,bd:0d:8e:c5_02_01,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.3793103448275862,0.7840563448897977,2,0,0.1896551724137931,bd:0d:8e:c5_02_01,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
73856.91525423729,2997.1118713003257,80970,66691,1.0,bd:24:bb:1e_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
276.20338983050846,11.368674864295578,306,252,1.0,bd:24:bb:1e_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
332.20338983050846,595.5884934649351,1400,0,0.23728813559322035,bd:24:bb:1e_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
0.9491525423728814,1.701681409899814,4,0,0.23728813559322035,bd:24:bb:1e_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
1787.050847457627,16.28706852004777,1874,1784,1.0,bd:24:bb:1e_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
4.033898305084746,0.18096742800053073,5,4,1.0,bd:24:bb:1e_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
14701667.559322033,57434.06795748309,14761984,14290968,1.0,bd:24:bb:1e_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
11208.135593220339,50.47216303664073,11265,10884,1.0,bd:24:bb:1e_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
41872.38983050847,17684.301862766762,74580,23793,1.0,bd:24:bb:1e_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
103.05084745762711,32.14555019885179,164,65,1.0,bd:24:bb:1e_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_01,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,bd:24:bb:1e_02_01,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
214.98305084745763,385.43083934230776,906,0,0.23728813559322035,bd:24:bb:1e_02_01,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.4745762711864407,0.850840704949907,2,0,0.23728813559322035,bd:24:bb:1e_02_01,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
39095.78571428572,9902.430015106476,49217,23665,1.0,bd:0d:af:0b_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
147.46428571428572,41.832132337694276,190,82,1.0,bd:0d:af:0b_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
300.0,574.4562646538029,1400,0,0.21428571428571427,bd:0d:af:0b_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
0.8571428571428571,1.6413036132965804,4,0,0.21428571428571427,bd:0d:af:0b_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
3536.1428571428573,236.2588946603333,3568,1784,1.0,bd:0d:af:0b_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
7.928571428571429,0.5297284633639759,8,4,1.0,bd:0d:af:0b_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
102196.625,3736.9957976318165,109738,92380,1.0,bd:0d:af:0b_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
239.44642857142858,8.707385294878675,256,214,1.0,bd:0d:af:0b_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_01,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,bd:0d:af:0b_02_01,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
194.14285714285714,371.7552684116754,906,0,0.21428571428571427,bd:0d:af:0b_02_01,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.42857142857142855,0.8206518066482902,2,0,0.21428571428571427,bd:0d:af:0b_02_01,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
332.20338983050846,595.5884934649351,1400,0,0.23728813559322035,ee:dd:34:1d_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
0.9491525423728814,1.701681409899814,4,0,0.23728813559322035,ee:dd:34:1d_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
3537.762711864407,230.280325777309,3568,1784,1.0,ee:dd:34:1d_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
7.932203389830509,0.5163236003975532,8,4,1.0,ee:dd:34:1d_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
58705.96610169492,18429.560847068497,74530,26629,1.0,ee:dd:34:1d_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
133.20338983050848,33.15182315257423,163,72,1.0,ee:dd:34:1d_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,ee:dd:34:1d_02_01,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
214.98305084745763,385.43083934230776,906,0,0.23728813559322035,ee:dd:34:1d_02_01,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.4745762711864407,0.850840704949907,2,0,0.23728813559322035,ee:dd:34:1d_02_01,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
355.93220338983053,609.6042579705487,1400,0,0.2542372881355932,ee:dd:39:08_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerByteCount
1.0169491525423728,1.7417264513444237,4,0,0.2542372881355932,ee:dd:39:08_02_01,FromInternetUDPPort67IPurn:ietf:params:mud:controllerPacketCount
1790.1016949152543,101.2460829818179,2410,1338,1.0,ee:dd:39:08_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerByteCount
4.067796610169491,0.4458625911174884,7,3,1.0,ee:dd:39:08_02_01,ToInternetRSVPPortAllIPurn:ietf:params:mud:controllerPacketCount
13021297.322033899,71740.9337066342,13072272,12565865,1.0,ee:dd:39:08_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
9773.135593220339,56.75981439128247,9848,9479,1.0,ee:dd:39:08_02_01,ToInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,ToInternetTCPPort80IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,ToInternetUDPPort1024IPurn:ietf:params:mud:controllerPacketCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,ToLocalUDPPort5353IP224.0.0.251/32ByteCount
0.0,0.0,0,0,0.0,ee:dd:39:08_02_01,ToLocalUDPPort5353IP224.0.0.251/32PacketCount
230.33898305084745,394.5010412295122,906,0,0.2542372881355932,ee:dd:39:08_02_01,ToLocalUDPPort67IP255.255.255.255/32ByteCount
0.5084745762711864,0.8708632256722119,2,0,0.2542372881355932,ee:dd:39:08_02_01,ToLocalUDPPort67IP255.255.255.255/32PacketCount
0.0,0.0,0,0,0.0,ee:dd:39:09_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerByteCount
0.0,0.0,0,0,0.0,ee:dd:39:09_02_01,FromInternetTCPPort554IPurn:ietf:params:mud:controllerPacketCount
73629.62711864407,2633.943379301513,79041,68510,1.0,ee:dd:39:09_02_01,FromInternetTCPPort80IPurn:ietf:params:mud:controllerByteCount
